Sequence Number,[Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_STBD_MAG_4 Range to Node,SF_STBD_MAG_4 Easting,SF_STBD_MAG_4 Northing,Magnetic Field 30014_MAG_SFSTBD_4_883807 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30018_MAG_SFSTBD_8_883431 [nT] Value,Value Value,Value Comment,Value Comment,10003_MRU_SF_STBD Pitch,10003_MRU_SF_STBD Roll
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:22.50,668065.63,5981998.19,325.12,3.02,243.49,668215.26,5981752.41,50032.47,1582.00,32.82,2.24,50035.93,1306.00,883807,883431,2.76,-1.64
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:22.54,668065.56,5981998.29,325.12,3.02,243.49,668215.20,5981752.51,50032.47,1584.00,32.82,2.27,50036.11,1306.00,883807,883431,2.76,-1.64
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:22.62,668065.42,5981998.50,325.11,3.02,243.49,668215.02,5981752.69,50032.57,1582.00,32.82,2.27,50036.15,1306.00,883807,883431,2.76,-1.64
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:22.66,668065.35,5981998.60,325.11,3.02,243.50,668214.95,5981752.79,50032.58,1584.00,32.82,2.23,50036.15,1306.00,883807,883431,2.76,-1.64
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:22.71,668065.28,5981998.70,325.11,3.02,243.50,668214.88,5981752.89,50032.47,1584.00,32.82,2.23,50036.09,1306.00,883807,883431,2.76,-1.64
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:22.75,668065.21,5981998.80,325.11,3.02,243.50,668214.81,5981752.98,50032.52,1582.00,32.82,2.26,50036.07,1306.00,883807,883431,1.96,-0.61
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:22.83,668065.07,5981999.00,325.11,3.02,243.50,668214.67,5981753.19,50032.57,1587.00,32.82,2.26,50036.34,1304.00,883807,883431,1.96,-0.61
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:22.87,668065.00,5981999.10,325.11,3.02,243.50,668214.60,5981753.29,50032.75,1582.00,32.82,2.27,50036.34,1304.00,883807,883431,1.96,-0.61
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:22.91,668064.93,5981999.20,325.11,3.02,243.50,668214.53,5981753.39,50032.70,1582.00,32.82,2.27,50036.23,1306.00,883807,883431,1.96,-0.61
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:22.95,668064.86,5981999.30,325.11,3.02,243.50,668214.46,5981753.49,50032.70,1582.00,32.82,2.26,50036.23,1306.00,883807,883431,1.96,-0.61
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:22.99,668064.79,5981999.40,325.11,3.02,243.50,668214.39,5981753.58,50032.70,1584.00,32.82,2.26,50036.29,1304.00,883807,883431,1.96,-0.61
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.12,668064.56,5981999.73,325.11,3.02,243.51,668214.16,5981753.91,50032.79,1582.00,32.82,2.28,50036.34,1304.00,883807,883431,1.96,-0.61
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.15,668064.51,5981999.80,325.11,3.02,243.51,668214.11,5981753.98,50032.97,1584.00,32.82,2.28,50036.46,1304.00,883807,883431,1.96,-0.61
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.19,668064.43,5981999.91,325.11,3.02,243.51,668214.04,5981754.09,50032.88,1582.00,32.82,2.28,50036.46,1304.00,883807,883431,1.96,-0.61
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.27,668064.30,5982000.11,325.12,3.02,243.50,668214.86,5981754.85,50032.97,1582.00,32.82,2.27,50036.56,1301.00,883807,883431,1.19,0.52
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.32,668064.23,5982000.21,325.12,3.02,243.50,668214.79,5981754.95,50032.94,1584.00,32.82,2.27,50036.56,1301.00,883807,883431,1.19,0.52
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.36,668064.16,5982000.31,325.12,3.02,243.50,668214.73,5981755.06,50033.02,1582.00,32.82,2.28,50036.56,1301.00,883807,883431,1.19,0.52
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.40,668064.09,5982000.41,325.12,3.02,243.50,668214.66,5981755.16,50033.06,1582.00,32.77,2.28,50036.59,1304.00,883807,883431,1.19,0.52
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.45,668064.00,5982000.54,325.12,3.02,243.50,668214.58,5981755.29,50033.06,1582.00,32.77,2.29,50036.56,1301.00,883807,883431,1.19,0.52
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.52,668063.88,5982000.72,325.12,3.02,243.51,668214.44,5981755.45,50033.24,1580.00,32.77,2.29,50036.74,1301.00,883807,883431,1.19,0.52
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.56,668063.81,5982000.82,325.12,3.02,243.51,668214.38,5981755.56,50033.21,1580.00,32.77,2.30,50036.74,1301.00,883807,883431,1.19,0.52
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.60,668063.74,5982000.93,325.12,3.02,243.51,668214.29,5981755.65,50033.38,1582.00,32.77,2.30,50036.88,1301.00,883807,883431,1.19,0.52
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.64,668063.67,5982001.03,325.12,3.02,243.51,668214.22,5981755.76,50033.43,1582.00,32.77,2.30,50036.88,1304.00,883807,883431,1.19,0.52
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.72,668063.53,5982001.23,325.12,3.02,243.51,668214.09,5981755.96,50033.49,1580.00,32.77,2.30,50036.97,1301.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.76,668063.47,5982001.33,325.12,3.02,243.51,668214.03,5981756.06,50033.47,1582.00,32.77,2.32,50036.95,1301.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.80,668063.39,5982001.43,325.12,3.02,243.51,668213.97,5981756.17,50033.61,1582.00,32.77,2.32,50037.15,1301.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.85,668063.32,5982001.53,325.12,3.02,243.51,668213.90,5981756.28,50033.74,1582.00,32.77,2.31,50037.15,1301.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.93,668063.18,5982001.73,325.12,3.02,243.51,668213.74,5981756.47,50033.71,1582.00,32.77,2.31,50037.20,1301.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:23.97,668063.11,5982001.83,325.12,3.02,243.51,668213.68,5981756.57,50033.79,1582.00,32.77,2.34,50037.20,1301.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.01,668063.04,5982001.93,325.12,3.02,243.51,668213.61,5981756.67,50033.85,1582.00,32.70,2.34,50037.29,1301.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.05,668062.97,5982002.03,325.12,3.02,243.51,668213.55,5981756.78,50033.88,1582.00,32.70,2.33,50037.29,1301.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.09,668062.90,5982002.14,325.12,3.02,243.49,668213.45,5981756.89,50034.01,1580.00,32.70,2.33,50037.42,1299.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.17,668062.75,5982002.34,325.12,3.02,243.49,668213.32,5981757.11,50034.07,1582.00,32.70,2.34,50037.47,1301.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.21,668062.69,5982002.44,325.12,3.02,243.49,668213.26,5981757.21,50034.06,1582.00,32.70,2.34,50037.51,1301.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.25,668062.62,5982002.54,325.12,3.02,243.49,668213.20,5981757.31,50034.15,1582.00,32.70,2.34,50037.51,1301.00,883807,883431,3.23,-0.83
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.29,668062.56,5982002.65,325.12,3.02,243.48,668213.13,5981757.43,50034.25,1580.00,32.70,2.34,50037.65,1299.00,883807,883431,0.86,-1.10
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.37,668062.41,5982002.86,325.12,3.02,243.48,668213.00,5981757.64,50034.33,1582.00,32.70,2.39,50037.87,1301.00,883807,883431,0.86,-1.10
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.42,668062.34,5982002.97,325.12,3.02,243.49,668212.93,5981757.75,50034.53,1582.00,32.70,2.39,50037.87,1301.00,883807,883431,0.86,-1.10
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.46,668062.27,5982003.06,325.12,3.02,243.49,668212.87,5981757.84,50034.46,1580.00,32.70,2.37,50037.83,1299.00,883807,883431,0.86,-1.10
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.50,668062.20,5982003.16,325.14,3.02,243.48,668212.78,5981757.94,50034.62,1582.00,32.70,2.37,50038.01,1299.00,883807,883431,0.86,-1.10
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.58,668062.06,5982003.37,325.14,3.02,243.50,668212.63,5981758.12,50034.69,1580.00,32.70,2.36,50038.10,1301.00,883807,883431,0.86,-1.10
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.62,668061.99,5982003.47,325.14,3.02,243.50,668212.56,5981758.23,50034.75,1582.00,32.70,2.36,50038.10,1301.00,883807,883431,0.86,-1.10
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.66,668061.92,5982003.57,325.14,3.02,243.50,668212.50,5981758.33,50034.87,1582.00,32.70,2.37,50038.21,1301.00,883807,883431,0.86,-1.10
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.70,668061.85,5982003.67,325.14,3.02,243.50,668212.44,5981758.43,50034.89,1582.00,32.70,2.37,50038.28,1301.00,883807,883431,0.86,-1.10
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.74,668061.78,5982003.77,325.14,3.02,243.51,668212.37,5981758.54,50034.96,1582.00,32.70,2.38,50038.28,1301.00,883807,883431,0.86,-1.10
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.82,668061.64,5982003.98,325.14,3.02,243.50,668212.21,5981758.73,50035.07,1580.00,32.70,2.38,50038.46,1301.00,883807,883431,4.32,0.07
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.86,668061.57,5982004.08,325.14,3.02,243.50,668212.15,5981758.84,50035.16,1582.00,32.70,2.40,50038.46,1301.00,883807,883431,4.32,0.07
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.90,668061.50,5982004.18,325.14,3.02,243.50,668212.08,5981758.94,50035.23,1580.00,32.70,2.40,50038.51,1299.00,883807,883431,4.32,0.07
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:24.94,668061.43,5982004.28,325.14,3.02,243.50,668212.02,5981759.04,50035.25,1577.00,32.70,2.41,50038.61,1301.00,883807,883431,4.32,0.07
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.03,668061.28,5982004.48,325.09,3.02,243.46,668211.79,5981759.26,50035.32,1582.00,32.70,2.41,50038.73,1301.00,883807,883431,4.32,0.07
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.06,668061.21,5982004.58,325.09,3.02,243.46,668211.72,5981759.35,50035.34,1580.00,32.70,2.39,50038.73,1301.00,883807,883431,4.32,0.07
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.11,668061.14,5982004.68,325.09,3.02,243.46,668211.65,5981759.46,50035.55,1580.00,32.70,2.39,50038.73,1301.00,883807,883431,4.32,0.07
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.16,668061.05,5982004.81,325.09,3.02,243.46,668211.57,5981759.58,50035.48,1582.00,32.58,2.46,50038.82,1301.00,883807,883431,4.32,0.07
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.19,668061.00,5982004.88,325.09,3.02,243.46,668211.51,5981759.66,50035.52,1580.00,32.58,2.46,50038.89,1301.00,883807,883431,4.32,0.07
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.27,668060.85,5982005.09,325.09,3.02,243.46,668211.37,5981759.87,50035.57,1580.00,32.58,2.42,50038.92,1301.00,883807,883431,2.43,1.79
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.31,668060.78,5982005.19,325.09,3.02,243.46,668211.30,5981759.97,50035.64,1580.00,32.58,2.42,50039.01,1299.00,883807,883431,2.43,1.79
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.35,668060.71,5982005.30,325.09,3.02,243.46,668211.22,5981760.07,50035.66,1580.00,32.58,2.43,50039.05,1299.00,883807,883431,2.43,1.79
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.39,668060.64,5982005.40,325.09,3.02,243.45,668211.15,5981760.17,50035.70,1577.00,32.58,2.43,50039.02,1299.00,883807,883431,2.43,1.79
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.47,668060.50,5982005.60,325.09,3.02,243.48,668210.80,5981760.22,50035.78,1580.00,32.58,2.43,50039.19,1299.00,883807,883431,2.43,1.79
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.51,668060.43,5982005.70,325.09,3.02,243.48,668210.73,5981760.33,50035.88,1580.00,32.58,2.43,50039.19,1299.00,883807,883431,2.43,1.79
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.55,668060.36,5982005.80,325.09,3.02,243.48,668210.66,5981760.43,50035.97,1577.00,32.58,2.43,50039.32,1299.00,883807,883431,2.43,1.79
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.59,668060.28,5982005.91,325.07,3.02,243.50,668210.57,5981760.50,50036.05,1582.00,32.58,2.43,50039.32,1299.00,883807,883431,2.43,1.79
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.68,668060.14,5982006.11,325.07,3.02,243.50,668210.43,5981760.70,50036.15,1580.00,32.58,2.46,50039.55,1299.00,883807,883431,2.43,1.79
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.72,668060.08,5982006.21,325.07,3.02,243.50,668210.36,5981760.80,50036.15,1580.00,32.58,2.46,50039.55,1299.00,883807,883431,2.43,1.79
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.76,668060.00,5982006.31,325.07,3.02,243.50,668210.29,5981760.90,50036.15,1580.00,32.58,2.46,50039.56,1296.00,883807,883431,2.43,1.79
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.80,668059.93,5982006.40,325.07,3.02,243.50,668210.22,5981761.00,50036.32,1577.00,32.58,2.46,50039.64,1299.00,883807,883431,0.55,0.49
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.84,668059.86,5982006.50,325.07,3.02,243.50,668210.15,5981761.09,50036.38,1580.00,32.58,2.46,50039.64,1299.00,883807,883431,0.55,0.49
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.92,668059.72,5982006.71,325.07,3.02,243.50,668210.00,5981761.30,50036.43,1580.00,32.58,2.46,50039.73,1296.00,883807,883431,0.55,0.49
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:25.96,668059.65,5982006.81,325.07,3.02,243.50,668209.93,5981761.40,50036.38,1580.00,32.58,2.47,50039.73,1296.00,883807,883431,0.55,0.49
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.00,668059.57,5982006.90,325.07,3.02,243.52,668209.88,5981761.49,50036.61,1577.00,32.58,2.47,50039.97,1296.00,883807,883431,0.55,0.49
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.04,668059.50,5982007.01,325.07,3.02,243.52,668209.81,5981761.59,50036.68,1580.00,32.58,2.47,50039.97,1296.00,883807,883431,0.55,0.49
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.17,668059.29,5982007.31,325.07,3.02,243.52,668209.59,5981761.89,50036.97,1580.00,32.58,2.48,50040.23,1299.00,883807,883431,0.55,0.49
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.20,668059.22,5982007.41,325.07,3.02,243.52,668209.52,5981761.99,50036.88,1580.00,32.58,2.48,50040.20,1296.00,883807,883431,0.55,0.49
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.25,668059.14,5982007.50,325.04,3.02,243.52,668209.45,5981762.08,50037.01,1580.00,32.58,2.51,50040.32,1299.00,883807,883431,0.55,0.49
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.29,668059.08,5982007.60,325.04,3.02,243.52,668209.38,5981762.18,50037.15,1580.00,32.53,2.51,50040.32,1299.00,883807,883431,2.84,-0.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.37,668058.93,5982007.81,325.04,3.02,243.52,668209.23,5981762.38,50037.29,1580.00,32.53,2.49,50040.59,1299.00,883807,883431,2.84,-0.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.41,668058.86,5982007.91,325.04,3.02,243.52,668209.16,5981762.49,50037.33,1577.00,32.53,2.49,50040.59,1299.00,883807,883431,2.84,-0.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.45,668058.79,5982008.01,325.04,3.02,243.52,668209.09,5981762.60,50037.56,1577.00,32.53,2.49,50040.77,1299.00,883807,883431,2.84,-0.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.49,668058.72,5982008.11,325.04,3.02,243.52,668209.02,5981762.69,50037.51,1580.00,32.53,2.49,50040.83,1296.00,883807,883431,2.84,-0.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.57,668058.58,5982008.31,325.04,3.02,243.52,668208.87,5981762.89,50037.65,1582.00,32.53,2.52,50041.00,1299.00,883807,883431,2.84,-0.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.61,668058.50,5982008.43,325.04,3.02,243.49,668208.79,5981763.03,50037.74,1580.00,32.53,2.52,50040.97,1299.00,883807,883431,2.84,-0.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.65,668058.43,5982008.52,325.04,3.02,243.49,668208.73,5981763.13,50037.78,1580.00,32.53,2.52,50040.97,1299.00,883807,883431,2.84,-0.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.69,668058.36,5982008.62,325.04,3.02,243.49,668208.65,5981763.23,50037.83,1582.00,32.53,2.52,50041.09,1299.00,883807,883431,2.84,-0.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.79,668058.19,5982008.85,325.04,3.02,243.49,668208.49,5981763.46,50037.92,1580.00,32.53,2.53,50041.27,1299.00,883807,883431,2.84,-0.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.81,668058.15,5982008.92,325.04,3.02,243.49,668208.44,5981763.52,50038.06,1582.00,32.53,2.53,50041.27,1299.00,883807,883431,2.84,-0.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.86,668058.07,5982009.03,325.04,3.02,243.49,668208.37,5981763.63,50038.01,1582.00,32.53,2.54,50041.28,1299.00,883807,883431,2.02,0.02
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.90,668058.01,5982009.12,325.04,3.02,243.49,668208.30,5981763.73,50038.28,1580.00,32.47,2.54,50041.28,1299.00,883807,883431,2.02,0.02
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:26.94,668057.92,5982009.24,325.04,3.02,243.49,668208.21,5981763.85,50038.21,1580.00,32.47,2.54,50041.45,1299.00,883807,883431,2.02,0.02
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.02,668057.79,5982009.43,325.04,3.02,243.49,668208.09,5981764.03,50038.33,1580.00,32.47,2.54,50041.51,1299.00,883807,883431,2.02,0.02
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.06,668057.72,5982009.53,325.04,3.02,243.49,668208.01,5981764.14,50038.46,1580.00,32.47,2.56,50041.69,1299.00,883807,883431,2.02,0.02
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.10,668057.65,5982009.63,325.04,3.02,243.49,668207.94,5981764.23,50038.51,1580.00,32.47,2.56,50041.69,1301.00,883807,883431,2.02,0.02
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.15,668057.57,5982009.74,325.04,3.02,243.49,668207.86,5981764.35,50038.60,1582.00,32.47,2.56,50041.77,1301.00,883807,883431,2.02,0.02
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.22,668057.44,5982009.93,325.04,3.02,243.49,668207.72,5981764.54,50038.60,1582.00,32.47,2.56,50041.87,1304.00,883807,883431,2.02,0.02
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.26,668057.37,5982010.03,325.04,3.02,243.49,668207.65,5981764.64,50038.75,1582.00,32.47,2.56,50041.87,1304.00,883807,883431,2.02,0.02
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.30,668057.29,5982010.13,325.04,3.02,243.50,668207.59,5981764.73,50038.87,1582.00,32.47,2.56,50042.05,1301.00,883807,883431,2.02,0.02
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.34,668057.23,5982010.23,325.04,3.02,243.50,668207.52,5981764.83,50038.92,1582.00,32.47,2.56,50042.13,1304.00,883807,883431,3.10,0.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.44,668057.06,5982010.46,325.04,3.02,243.50,668207.35,5981765.07,50039.01,1582.00,32.47,2.56,50042.14,1304.00,883807,883431,3.10,0.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.47,668057.02,5982010.53,325.04,3.02,243.50,668207.30,5981765.13,50038.96,1584.00,32.47,2.57,50042.14,1304.00,883807,883431,3.10,0.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.51,668056.94,5982010.64,325.04,3.02,243.50,668207.23,5981765.24,50039.11,1584.00,32.47,2.57,50042.14,1304.00,883807,883431,3.10,0.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.55,668056.87,5982010.73,325.04,3.02,243.49,668207.16,5981765.33,50039.23,1580.00,32.47,2.59,50042.42,1304.00,883807,883431,3.10,0.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.59,668056.80,5982010.83,325.06,3.03,243.74,668208.34,5981765.89,50039.28,1582.00,32.47,2.59,50042.42,1301.00,883807,883431,3.10,0.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.67,668056.66,5982011.04,325.06,3.03,243.73,668208.17,5981766.09,50039.38,1582.00,32.47,2.58,50042.49,1301.00,883807,883431,3.10,0.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.71,668056.59,5982011.14,325.06,3.03,243.73,668208.10,5981766.20,50039.46,1582.00,32.47,2.58,50042.55,1304.00,883807,883431,3.10,0.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.75,668056.52,5982011.24,325.06,3.03,243.73,668208.04,5981766.30,50039.50,1584.00,32.47,2.60,50042.55,1304.00,883807,883431,3.10,0.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.81,668056.42,5982011.37,325.06,3.03,243.73,668207.92,5981766.42,50039.56,1582.00,32.47,2.60,50042.73,1304.00,883807,883431,3.10,0.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.87,668056.30,5982011.54,325.06,3.03,243.73,668207.81,5981766.59,50039.59,1582.00,32.47,2.61,50042.73,1304.00,883807,883431,0.69,0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.91,668056.23,5982011.64,325.06,3.03,243.73,668207.75,5981766.70,50039.64,1582.00,32.47,2.61,50042.78,1304.00,883807,883431,0.69,0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:27.95,668056.16,5982011.73,325.07,3.03,243.73,668207.65,5981766.78,50039.70,1582.00,32.47,2.66,50042.82,1304.00,883807,883431,0.69,0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:28.00,668056.09,5982011.84,325.07,3.03,243.73,668207.59,5981766.88,50039.73,1582.00,32.47,2.66,50042.82,1304.00,883807,883431,0.69,0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:28.08,668055.95,5982012.04,325.07,3.03,243.73,668207.46,5981767.10,50039.79,1582.00,32.41,2.61,50043.14,1304.00,883807,883431,0.69,0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:28.13,668055.86,5982012.17,325.07,3.03,243.72,668207.38,5981767.24,50040.00,1584.00,32.41,2.61,50043.14,1304.00,883807,883431,0.69,0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:27:28.16,668055.81,5982012.24,325.07,3.03,243.72,668207.33,5981767.31,50040.05,1584.00,32.41,2.62,50043.09,1304.00,883807,883431,0.69,0.11
