Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_2 Range to Node,SF_Port_MAG_2 Easting,SF_Port_MAG_2 Northing,Magnetic Field 30002_MAG_SFPort_2_883430 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30005_MAG_SFPort_5_883768 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:46.58,666163.02,5984814.85,326.17,2.71,197.52,666280.99,5984603.59,50027.21,1287.00,35.59,2.54,50019.96,1282.00,883430,883768,1.13,-0.94
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:46.66,666162.90,5984815.03,326.17,2.71,197.52,666280.86,5984603.77,50027.23,1289.00,35.65,2.54,50020.00,1282.00,883430,883768,1.13,-0.94
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:46.70,666162.83,5984815.14,326.16,2.71,197.61,666280.77,5984603.75,50027.21,1289.00,35.59,2.54,50020.14,1282.00,883430,883768,1.13,-0.94
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:46.74,666162.78,5984815.22,326.16,2.71,197.61,666280.72,5984603.83,50027.35,1287.00,35.59,2.54,50020.09,1282.00,883430,883768,1.13,-0.94
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:46.78,666162.72,5984815.32,326.16,2.71,197.60,666280.65,5984603.95,50027.25,1289.00,35.59,2.57,50020.09,1282.00,883430,883768,1.13,-0.94
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:46.86,666162.60,5984815.51,326.16,2.71,197.63,666280.55,5984604.11,50027.39,1289.00,35.59,2.55,50020.00,1282.00,883430,883768,1.13,-0.94
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:46.90,666162.54,5984815.59,326.16,2.71,197.63,666280.49,5984604.19,50027.23,1289.00,35.59,2.55,50020.09,1282.00,883430,883768,1.13,-0.94
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:46.94,666162.48,5984815.69,326.16,2.71,197.63,666280.43,5984604.29,50027.21,1289.00,35.65,2.55,50020.05,1282.00,883430,883768,1.13,-0.94
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.00,666162.40,5984815.82,326.16,2.72,197.62,666280.35,5984604.43,50027.35,1289.00,35.59,2.61,50020.16,1284.00,883430,883768,1.13,-0.94
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.07,666162.30,5984815.96,326.16,2.72,197.62,666280.25,5984604.57,50027.35,1292.00,35.65,2.63,50020.05,1282.00,883430,883768,5.74,0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.11,666162.24,5984816.05,326.16,2.72,197.62,666280.19,5984604.66,50027.30,1289.00,35.59,2.63,50020.00,1284.00,883430,883768,5.74,0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.15,666162.18,5984816.15,326.16,2.72,197.62,666280.13,5984604.75,50027.27,1292.00,35.65,2.63,50020.05,1284.00,883430,883768,5.74,0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.19,666162.11,5984816.24,326.16,2.72,197.62,666280.06,5984604.85,50027.21,1292.00,35.59,2.58,50020.09,1282.00,883430,883768,5.74,0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.23,666162.05,5984816.33,326.16,2.72,197.62,666280.00,5984604.94,50027.17,1292.00,35.59,2.58,50020.09,1282.00,883430,883768,5.74,0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.32,666161.92,5984816.55,326.16,2.72,197.56,666279.83,5984605.20,50027.30,1292.00,35.59,2.60,50020.00,1284.00,883430,883768,5.74,0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.36,666161.85,5984816.64,326.16,2.72,197.56,666279.77,5984605.29,50027.35,1289.00,35.59,2.60,50020.00,1284.00,883430,883768,5.74,0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.39,666161.82,5984816.70,326.16,2.72,197.56,666279.73,5984605.35,50027.23,1289.00,35.59,2.62,50020.09,1284.00,883430,883768,5.74,0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.43,666161.75,5984816.79,326.16,2.72,197.57,666279.66,5984605.44,50027.21,1292.00,35.59,2.62,50020.09,1284.00,883430,883768,5.74,0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.52,666161.62,5984817.00,326.16,2.72,197.55,666279.52,5984605.66,50027.30,1289.00,35.55,2.61,50020.09,1284.00,883430,883768,5.74,0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.55,666161.57,5984817.06,326.16,2.72,197.55,666279.48,5984605.73,50027.39,1289.00,35.59,2.61,50020.09,1282.00,883430,883768,5.74,0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.60,666161.51,5984817.16,326.16,2.72,197.55,666279.41,5984605.82,50027.39,1289.00,35.55,2.68,50020.05,1287.00,883430,883768,1.97,-1.05
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.64,666161.45,5984817.26,326.23,2.72,197.55,666279.36,5984605.93,50027.23,1289.00,35.59,2.68,50020.09,1282.00,883430,883768,1.97,-1.05
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.68,666161.39,5984817.35,326.23,2.72,197.55,666279.29,5984606.02,50027.25,1289.00,35.55,2.62,50020.09,1282.00,883430,883768,1.97,-1.05
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.76,666161.27,5984817.53,326.23,2.72,197.55,666279.17,5984606.20,50027.21,1287.00,35.59,2.62,50020.07,1284.00,883430,883768,1.97,-1.05
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.80,666161.21,5984817.62,326.23,2.72,197.55,666279.11,5984606.29,50027.30,1289.00,35.59,2.62,50020.00,1282.00,883430,883768,1.97,-1.05
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.84,666161.15,5984817.72,326.23,2.72,197.60,666279.09,5984606.35,50027.36,1289.00,35.59,2.62,50020.05,1282.00,883430,883768,1.97,-1.05
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.88,666161.09,5984817.81,326.23,2.72,197.60,666279.03,5984606.44,50027.25,1289.00,35.55,2.60,50020.05,1282.00,883430,883768,1.97,-1.05
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:47.96,666160.97,5984817.99,326.23,2.72,197.60,666278.90,5984606.62,50027.25,1289.00,35.59,2.62,50020.18,1279.00,883430,883768,1.97,-1.05
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.04,666160.85,5984818.18,326.23,2.72,197.59,666278.79,5984606.81,50027.35,1289.00,35.59,2.62,50020.05,1282.00,883430,883768,1.97,-1.05
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.08,666160.78,5984818.27,326.23,2.72,197.59,666278.72,5984606.91,50027.30,1287.00,35.55,2.64,50020.05,1282.00,883430,883768,-0.38,-3.20
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.16,666160.66,5984818.45,326.23,2.72,197.60,666278.60,5984607.09,50027.27,1289.00,35.55,2.64,50020.09,1282.00,883430,883768,-0.38,-3.20
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.20,666160.60,5984818.54,326.23,2.72,197.60,666278.54,5984607.18,50027.21,1289.00,35.55,2.64,50020.14,1282.00,883430,883768,-0.38,-3.20
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.25,666160.54,5984818.64,326.23,2.72,197.60,666278.48,5984607.27,50027.25,1289.00,35.55,2.64,50020.09,1284.00,883430,883768,-0.38,-3.20
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.30,666160.46,5984818.76,326.31,2.72,197.60,666278.40,5984607.39,50027.25,1292.00,35.49,2.67,50020.00,1282.00,883430,883768,-0.38,-3.20
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.34,666160.40,5984818.85,326.31,2.72,197.60,666278.34,5984607.48,50027.36,1292.00,35.55,2.67,50020.00,1282.00,883430,883768,-0.38,-3.20
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.41,666160.29,5984819.01,326.31,2.72,197.60,666278.24,5984607.64,50027.21,1292.00,35.49,2.64,50020.09,1284.00,883430,883768,-0.38,-3.20
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.45,666160.24,5984819.10,326.31,2.72,197.60,666278.18,5984607.73,50027.07,1292.00,35.55,2.64,50020.05,1284.00,883430,883768,-0.38,-3.20
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.49,666160.17,5984819.20,326.31,2.72,197.60,666278.11,5984607.83,50027.12,1292.00,35.49,2.64,50020.00,1287.00,883430,883768,-0.38,-3.20
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.54,666160.10,5984819.31,326.31,2.72,197.60,666278.04,5984607.94,50027.17,1289.00,35.55,2.64,50020.00,1287.00,883430,883768,-0.38,-3.20
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.61,666159.99,5984819.47,326.31,2.72,197.61,666277.93,5984608.09,50027.21,1292.00,35.55,2.65,50019.97,1287.00,883430,883768,3.36,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.65,666159.92,5984819.56,326.31,2.72,197.68,666277.75,5984608.03,50027.05,1292.00,35.55,2.65,50019.94,1289.00,883430,883768,3.36,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.69,666159.86,5984819.65,326.31,2.72,197.68,666277.69,5984608.12,50026.89,1289.00,35.49,2.64,50019.91,1287.00,883430,883768,3.36,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.73,666159.80,5984819.74,326.31,2.72,197.69,666277.63,5984608.21,50026.98,1289.00,35.55,2.64,50019.91,1289.00,883430,883768,3.36,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.81,666159.68,5984819.92,326.33,2.72,197.66,666277.47,5984608.40,50026.89,1289.00,35.49,2.64,50019.78,1287.00,883430,883768,3.36,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.85,666159.62,5984820.01,326.33,2.72,197.66,666277.41,5984608.49,50026.89,1287.00,35.55,2.64,50019.73,1289.00,883430,883768,3.36,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.90,666159.56,5984820.10,326.33,2.72,197.66,666277.34,5984608.58,50026.89,1287.00,35.49,2.64,50019.86,1289.00,883430,883768,3.36,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.94,666159.49,5984820.20,326.33,2.72,197.66,666277.28,5984608.67,50026.62,1289.00,35.55,2.64,50019.73,1287.00,883430,883768,3.36,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:48.98,666159.43,5984820.29,326.33,2.72,197.66,666277.22,5984608.76,50026.68,1287.00,35.49,2.65,50019.73,1287.00,883430,883768,3.36,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:49.06,666159.31,5984820.47,326.33,2.72,197.67,666277.10,5984608.95,50026.76,1289.00,35.55,2.64,50019.68,1287.00,883430,883768,3.36,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:49.10,666159.25,5984820.56,326.33,2.72,197.67,666277.04,5984609.03,50026.58,1289.00,35.49,2.64,50019.53,1289.00,883430,883768,1.13,-0.39
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:47:49.14,666159.18,5984820.65,326.33,2.72,197.67,666276.98,5984609.12,50026.67,1289.00,35.55,2.64,50019.68,1292.00,883430,883768,1.13,-0.39
