Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_4 Range to Node,SF_Port_MAG_4 Easting,SF_Port_MAG_4 Northing,Magnetic Field 30004_MAG_SFPort_4_883425 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30008_MAG_SFPort_8_883439 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:32.90,664256.79,5986746.33,326.15,2.72,197.16,664377.47,5986536.90,50044.86,1545.00,37.85,2.38,50036.97,1587.00,883425,883439,2.73,1.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:32.98,664256.67,5986746.51,326.14,2.72,197.16,664377.34,5986537.08,50044.83,1548.00,37.85,2.38,50037.04,1587.00,883425,883439,2.73,1.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.05,664256.57,5986746.65,326.14,2.72,197.16,664377.24,5986537.23,50044.99,1545.00,37.85,2.38,50037.15,1587.00,883425,883439,2.73,1.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.06,664256.55,5986746.69,326.14,2.72,197.16,664377.22,5986537.26,50045.04,1548.00,37.85,2.38,50037.15,1587.00,883425,883439,2.73,1.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.11,664256.48,5986746.78,326.14,2.72,197.16,664377.16,5986537.36,50045.05,1548.00,37.85,2.38,50037.15,1587.00,883425,883439,0.22,1.47
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.19,664256.36,5986746.96,326.14,2.72,197.16,664377.04,5986537.55,50045.04,1543.00,37.85,2.38,50037.11,1584.00,883425,883439,0.22,1.47
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.23,664256.30,5986747.05,326.14,2.72,197.16,664376.97,5986537.63,50045.08,1548.00,37.85,2.37,50037.24,1584.00,883425,883439,0.22,1.47
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.27,664256.23,5986747.14,326.14,2.72,197.16,664376.91,5986537.72,50045.10,1545.00,37.95,2.37,50037.24,1584.00,883425,883439,0.22,1.47
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.31,664256.17,5986747.23,326.14,2.72,197.16,664376.85,5986537.81,50045.13,1545.00,37.95,2.36,50037.20,1584.00,883425,883439,0.22,1.47
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.39,664256.05,5986747.42,326.14,2.72,197.16,664376.72,5986538.01,50045.13,1545.00,37.95,2.36,50037.15,1584.00,883425,883439,0.22,1.47
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.43,664255.98,5986747.51,326.14,2.72,197.18,664376.67,5986538.06,50045.14,1543.00,37.95,2.38,50037.11,1584.00,883425,883439,0.22,1.47
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.47,664255.92,5986747.60,326.14,2.72,197.18,664376.61,5986538.16,50045.08,1545.00,37.95,2.38,50037.20,1584.00,883425,883439,0.22,1.47
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.51,664255.86,5986747.69,326.14,2.72,197.18,664376.55,5986538.25,50045.04,1543.00,37.95,2.39,50037.20,1584.00,883425,883439,0.22,1.47
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.57,664255.78,5986747.81,326.14,2.72,197.18,664376.47,5986538.38,50045.14,1545.00,37.95,2.39,50037.20,1584.00,883425,883439,0.22,1.47
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.64,664255.66,5986747.97,326.13,2.72,197.48,664376.61,5986538.34,50045.18,1543.00,37.95,2.43,50037.20,1587.00,883425,883439,1.32,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.67,664255.61,5986748.05,326.13,2.72,197.48,664376.55,5986538.42,50045.13,1543.00,37.95,2.43,50037.20,1587.00,883425,883439,1.32,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.72,664255.54,5986748.15,326.13,2.72,197.48,664376.49,5986538.51,50045.19,1545.00,37.95,2.38,50037.20,1587.00,883425,883439,1.32,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.76,664255.48,5986748.24,326.13,2.72,197.48,664376.43,5986538.61,50045.18,1543.00,37.95,2.38,50037.20,1587.00,883425,883439,1.32,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.84,664255.35,5986748.42,326.13,2.72,197.47,664376.30,5986538.80,50045.08,1545.00,38.00,2.38,50037.24,1584.00,883425,883439,1.32,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.88,664255.29,5986748.51,326.13,2.72,197.47,664376.24,5986538.89,50045.18,1545.00,38.00,2.38,50037.24,1584.00,883425,883439,1.32,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.93,664255.22,5986748.62,326.13,2.72,197.47,664376.17,5986539.00,50045.19,1543.00,38.00,2.40,50037.24,1584.00,883425,883439,1.32,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:33.96,664255.17,5986748.69,326.13,2.72,197.47,664376.12,5986539.07,50045.13,1545.00,38.00,2.40,50037.24,1584.00,883425,883439,1.32,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.00,664255.10,5986748.79,326.13,2.72,197.47,664376.05,5986539.17,50045.01,1543.00,38.00,2.37,50037.15,1584.00,883425,883439,1.32,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.08,664254.98,5986748.97,326.13,2.72,197.47,664375.93,5986539.35,50044.99,1545.00,38.00,2.37,50037.15,1584.00,883425,883439,1.32,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.12,664254.92,5986749.06,326.13,2.72,197.47,664375.87,5986539.44,50045.08,1545.00,38.00,2.37,50037.15,1584.00,883425,883439,0.85,-0.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.16,664254.85,5986749.16,326.13,2.72,197.47,664375.81,5986539.53,50045.08,1543.00,38.00,2.37,50037.11,1584.00,883425,883439,0.85,-0.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.20,664254.79,5986749.24,326.13,2.72,197.48,664375.75,5986539.62,50045.10,1545.00,38.00,2.42,50037.11,1584.00,883425,883439,0.85,-0.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.29,664254.66,5986749.43,326.08,2.73,197.47,664375.61,5986539.81,50045.08,1543.00,38.00,2.42,50037.11,1584.00,883425,883439,0.85,-0.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.33,664254.60,5986749.52,326.08,2.73,197.47,664375.56,5986539.90,50044.95,1545.00,38.00,2.39,50037.01,1587.00,883425,883439,0.85,-0.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.37,664254.54,5986749.61,326.08,2.73,197.48,664375.50,5986539.99,50044.96,1543.00,37.95,2.39,50037.01,1587.00,883425,883439,0.85,-0.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.41,664254.48,5986749.70,326.08,2.73,197.47,664375.44,5986540.08,50045.04,1541.00,37.95,2.40,50037.11,1587.00,883425,883439,0.85,-0.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.49,664254.35,5986749.89,326.08,2.73,197.48,664375.31,5986540.27,50044.99,1543.00,37.95,2.40,50037.11,1584.00,883425,883439,0.85,-0.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.53,664254.29,5986749.98,326.08,2.73,197.48,664375.26,5986540.36,50044.90,1541.00,37.95,2.38,50037.06,1587.00,883425,883439,0.85,-0.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.58,664254.21,5986750.09,326.08,2.73,197.48,664375.18,5986540.47,50044.96,1545.00,37.95,2.38,50037.06,1587.00,883425,883439,0.85,-0.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.61,664254.16,5986750.16,326.08,2.73,197.48,664375.14,5986540.54,50044.95,1541.00,37.95,2.40,50037.06,1587.00,883425,883439,0.66,1.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.65,664254.11,5986750.25,326.08,2.73,197.48,664375.07,5986540.63,50045.04,1543.00,37.95,2.40,50037.11,1587.00,883425,883439,0.66,1.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.73,664253.98,5986750.44,326.08,2.73,197.48,664374.95,5986540.82,50044.96,1545.00,37.95,2.39,50037.11,1587.00,883425,883439,0.66,1.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.78,664253.92,5986750.53,326.08,2.73,197.48,664374.89,5986540.91,50044.90,1541.00,37.95,2.39,50037.11,1584.00,883425,883439,0.66,1.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.81,664253.86,5986750.62,326.06,2.73,197.48,664374.82,5986540.99,50044.95,1545.00,37.95,2.38,50037.11,1584.00,883425,883439,0.66,1.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.88,664253.76,5986750.76,326.06,2.73,197.48,664374.72,5986541.13,50044.92,1543.00,37.95,2.38,50036.97,1587.00,883425,883439,0.66,1.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.94,664253.67,5986750.89,326.06,2.73,197.48,664374.64,5986541.27,50044.90,1545.00,37.95,2.38,50037.01,1584.00,883425,883439,0.66,1.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:34.98,664253.61,5986750.98,326.06,2.73,197.49,664374.58,5986541.36,50044.95,1545.00,37.95,2.38,50037.01,1584.00,883425,883439,0.66,1.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.02,664253.55,5986751.07,326.06,2.73,197.48,664374.51,5986541.45,50044.90,1543.00,37.95,2.39,50037.11,1584.00,883425,883439,0.66,1.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.06,664253.49,5986751.17,326.06,2.73,197.48,664374.45,5986541.54,50044.87,1548.00,37.95,2.39,50037.11,1584.00,883425,883439,0.66,1.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.14,664253.36,5986751.35,326.06,2.73,197.49,664374.33,5986541.73,50044.95,1543.00,37.95,2.40,50037.06,1584.00,883425,883439,-0.55,1.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.18,664253.30,5986751.44,326.06,2.73,197.49,664374.27,5986541.81,50044.95,1543.00,37.95,2.40,50037.06,1584.00,883425,883439,-0.55,1.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.22,664253.24,5986751.53,326.06,2.73,197.49,664374.21,5986541.90,50044.96,1543.00,37.95,2.40,50037.01,1584.00,883425,883439,-0.55,1.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.27,664253.17,5986751.64,326.06,2.73,197.49,664374.13,5986542.01,50044.86,1543.00,37.95,2.40,50037.01,1584.00,883425,883439,-0.55,1.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.30,664253.11,5986751.73,326.06,2.73,197.49,664374.08,5986542.10,50044.95,1543.00,37.95,2.40,50037.01,1584.00,883425,883439,-0.55,1.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.39,664252.99,5986751.91,326.06,2.73,197.49,664373.96,5986542.28,50044.86,1541.00,37.95,2.40,50037.01,1584.00,883425,883439,-0.55,1.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.43,664252.93,5986752.01,326.03,2.73,197.50,664373.89,5986542.37,50044.92,1543.00,37.95,2.39,50037.01,1584.00,883425,883439,-0.55,1.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.46,664252.87,5986752.10,326.03,2.73,197.50,664373.84,5986542.45,50044.90,1543.00,37.95,2.39,50037.06,1587.00,883425,883439,-0.55,1.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.51,664252.80,5986752.19,326.03,2.73,197.50,664373.77,5986542.55,50044.86,1541.00,37.95,2.42,50037.06,1584.00,883425,883439,-0.55,1.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.60,664252.66,5986752.40,326.03,2.73,197.51,664373.64,5986542.75,50044.83,1543.00,37.95,2.42,50036.97,1587.00,883425,883439,-0.55,1.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.63,664252.61,5986752.47,326.03,2.73,197.50,664373.58,5986542.83,50044.86,1541.00,37.95,2.38,50037.00,1582.00,883425,883439,-0.39,1.89
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.67,664252.55,5986752.56,326.03,2.73,197.50,664373.53,5986542.92,50044.95,1543.00,37.95,2.38,50037.00,1582.00,883425,883439,-0.39,1.89
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.71,664252.49,5986752.65,326.03,2.73,197.50,664373.47,5986543.01,50044.99,1543.00,37.95,2.41,50037.00,1582.00,883425,883439,-0.39,1.89
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.79,664252.37,5986752.84,326.03,2.73,197.51,664373.34,5986543.20,50044.92,1543.00,37.95,2.41,50037.06,1584.00,883425,883439,-0.39,1.89
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.83,664252.31,5986752.94,326.03,2.73,197.50,664373.28,5986543.30,50044.81,1545.00,37.95,2.40,50037.11,1584.00,883425,883439,-0.39,1.89
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.87,664252.25,5986753.03,326.03,2.73,197.50,664373.22,5986543.39,50045.04,1543.00,37.95,2.40,50037.11,1584.00,883425,883439,-0.39,1.89
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.92,664252.17,5986753.15,326.03,2.73,197.50,664373.14,5986543.51,50044.96,1545.00,37.95,2.39,50037.11,1584.00,883425,883439,-0.39,1.89
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:35.96,664252.11,5986753.24,326.03,2.73,197.50,664373.08,5986543.60,50044.99,1543.00,37.95,2.39,50037.06,1584.00,883425,883439,-0.39,1.89
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.04,664252.00,5986753.40,326.00,2.73,197.36,664372.71,5986543.78,50044.90,1543.00,37.95,2.40,50037.06,1584.00,883425,883439,-0.39,1.89
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.08,664251.94,5986753.49,326.00,2.73,197.36,664372.65,5986543.87,50044.87,1545.00,37.95,2.40,50036.97,1584.00,883425,883439,-0.39,1.89
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.12,664251.87,5986753.60,326.00,2.73,197.36,664372.58,5986543.97,50044.86,1541.00,37.95,2.38,50036.97,1584.00,883425,883439,-0.39,1.89
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.16,664251.81,5986753.68,326.00,2.73,197.36,664372.53,5986544.05,50044.99,1543.00,37.95,2.38,50036.97,1584.00,883425,883439,1.06,1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.24,664251.69,5986753.86,326.00,2.73,197.36,664372.40,5986544.23,50044.99,1541.00,37.95,2.39,50037.06,1584.00,883425,883439,1.06,1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.28,664251.63,5986753.95,326.00,2.73,197.36,664372.34,5986544.32,50044.87,1543.00,37.95,2.39,50037.06,1584.00,883425,883439,1.06,1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.32,664251.56,5986754.04,326.00,2.73,197.36,664372.28,5986544.41,50044.95,1543.00,37.95,2.40,50037.06,1584.00,883425,883439,1.06,1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.36,664251.50,5986754.13,326.00,2.73,197.36,664372.22,5986544.50,50044.90,1541.00,37.95,2.40,50036.92,1587.00,883425,883439,1.06,1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.40,664251.44,5986754.23,326.00,2.73,197.37,664372.16,5986544.60,50044.95,1545.00,37.95,2.39,50036.92,1587.00,883425,883439,1.06,1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.48,664251.32,5986754.42,326.00,2.73,197.35,664372.03,5986544.81,50044.92,1543.00,37.95,2.39,50037.06,1584.00,883425,883439,1.06,1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.52,664251.25,5986754.51,326.00,2.73,197.35,664371.97,5986544.90,50044.86,1543.00,37.95,2.38,50037.06,1584.00,883425,883439,1.06,1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.56,664251.19,5986754.60,326.00,2.73,197.35,664371.91,5986544.99,50044.90,1545.00,37.95,2.38,50037.01,1587.00,883425,883439,1.06,1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.63,664251.09,5986754.74,326.00,2.73,197.35,664371.81,5986545.13,50045.01,1541.00,37.95,2.41,50037.06,1584.00,883425,883439,1.06,1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.69,664251.00,5986754.88,325.96,2.73,197.34,664371.72,5986545.27,50044.95,1545.00,37.95,2.41,50037.01,1587.00,883425,883439,-1.04,0.61
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.73,664250.94,5986754.97,325.96,2.73,197.35,664371.66,5986545.36,50044.90,1543.00,37.95,2.38,50037.06,1584.00,883425,883439,-1.04,0.61
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.77,664250.88,5986755.06,325.96,2.73,197.35,664371.60,5986545.45,50044.90,1543.00,37.95,2.38,50037.06,1584.00,883425,883439,-1.04,0.61
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.81,664250.82,5986755.14,325.96,2.73,197.35,664371.55,5986545.54,50044.96,1545.00,37.95,2.40,50037.11,1587.00,883425,883439,-1.04,0.61
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.90,664250.68,5986755.35,325.96,2.73,197.35,664371.41,5986545.73,50044.95,1543.00,37.95,2.40,50037.01,1584.00,883425,883439,-1.04,0.61
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.94,664250.62,5986755.44,325.96,2.73,197.36,664371.35,5986545.83,50044.99,1545.00,37.95,2.40,50037.01,1584.00,883425,883439,-1.04,0.61
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:36.97,664250.58,5986755.51,325.96,2.73,197.36,664371.31,5986545.89,50044.96,1543.00,37.95,2.40,50037.06,1587.00,883425,883439,-1.04,0.61
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.01,664250.51,5986755.61,325.96,2.73,197.35,664371.23,5986546.00,50044.99,1541.00,37.95,2.41,50037.06,1587.00,883425,883439,-1.04,0.61
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.05,664250.44,5986755.70,325.96,2.73,197.35,664371.17,5986546.09,50045.08,1543.00,37.95,2.41,50037.15,1587.00,883425,883439,-1.04,0.61
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.14,664250.31,5986755.90,325.96,2.73,197.35,664371.05,5986546.29,50045.05,1541.00,38.00,2.41,50037.11,1584.00,883425,883439,-1.04,0.61
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.17,664250.26,5986755.97,325.96,2.73,197.36,664370.99,5986546.36,50045.04,1543.00,38.00,2.41,50037.15,1587.00,883425,883439,-0.66,3.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.22,664250.20,5986756.07,325.96,2.73,197.36,664370.93,5986546.46,50045.04,1543.00,38.00,2.41,50037.15,1587.00,883425,883439,-0.66,3.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.26,664250.13,5986756.16,325.89,2.73,197.35,664370.86,5986546.56,50044.99,1543.00,38.00,2.41,50037.15,1587.00,883425,883439,-0.66,3.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.34,664250.00,5986756.35,325.89,2.73,197.35,664370.74,5986546.74,50045.05,1543.00,38.00,2.41,50037.14,1584.00,883425,883439,-0.66,3.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.38,664249.94,5986756.43,325.89,2.73,197.35,664370.68,5986546.83,50044.99,1543.00,38.00,2.41,50037.14,1584.00,883425,883439,-0.66,3.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.42,664249.88,5986756.53,325.89,2.73,197.36,664370.62,5986546.92,50045.01,1545.00,38.00,2.40,50037.06,1587.00,883425,883439,-0.66,3.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.46,664249.82,5986756.62,325.89,2.73,197.34,664370.53,5986547.02,50044.99,1543.00,38.00,2.40,50037.06,1587.00,883425,883439,-0.66,3.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.54,664249.69,5986756.81,325.89,2.73,197.34,664370.41,5986547.20,50044.99,1543.00,38.00,2.40,50037.11,1584.00,883425,883439,-0.66,3.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.58,664249.63,5986756.89,325.89,2.73,197.33,664370.34,5986547.30,50044.99,1545.00,38.00,2.40,50037.15,1587.00,883425,883439,-0.66,3.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.64,664249.54,5986757.03,325.89,2.73,197.33,664370.25,5986547.43,50045.05,1543.00,38.00,2.41,50037.01,1584.00,883425,883439,-0.66,3.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.66,664249.51,5986757.07,325.89,2.73,197.34,664370.22,5986547.48,50044.99,1548.00,37.85,2.41,50037.01,1584.00,883425,883439,0.31,1.45
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.70,664249.45,5986757.17,325.89,2.73,197.34,664370.16,5986547.57,50045.04,1543.00,37.85,2.41,50037.11,1584.00,883425,883439,0.31,1.45
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.79,664249.32,5986757.35,325.89,2.73,197.34,664370.04,5986547.75,50044.96,1548.00,37.85,2.41,50037.06,1587.00,883425,883439,0.31,1.45
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.83,664249.26,5986757.44,325.84,2.72,197.33,664369.97,5986547.85,50045.04,1548.00,37.85,2.41,50036.92,1584.00,883425,883439,0.31,1.45
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.88,664249.17,5986757.57,325.84,2.72,197.33,664369.88,5986547.97,50044.86,1541.00,37.85,2.41,50036.92,1584.00,883425,883439,0.31,1.45
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.92,664249.11,5986757.66,325.84,2.72,197.33,664369.82,5986548.06,50045.04,1543.00,37.85,2.41,50037.04,1584.00,883425,883439,0.31,1.45
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:37.99,664249.00,5986757.81,325.84,2.72,197.39,664369.85,5986548.23,50044.92,1543.00,37.85,2.41,50037.06,1584.00,883425,883439,0.31,1.45
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:38.03,664248.95,5986757.89,325.84,2.72,197.39,664369.79,5986548.31,50044.95,1541.00,37.85,2.40,50036.97,1584.00,883425,883439,0.31,1.45
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:38.07,664248.88,5986757.99,325.84,2.72,197.39,664369.73,5986548.40,50044.90,1543.00,37.85,2.40,50036.97,1584.00,883425,883439,0.31,1.45
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:38.11,664248.82,5986758.08,325.84,2.72,197.40,664369.67,5986548.49,50045.01,1541.00,37.85,2.42,50036.97,1584.00,883425,883439,0.31,1.45
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:38.19,664248.70,5986758.26,325.84,2.72,197.40,664369.55,5986548.67,50044.90,1545.00,37.85,2.42,50036.97,1587.00,883425,883439,0.64,-0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:38.23,664248.63,5986758.36,325.84,2.72,197.40,664369.49,5986548.76,50044.95,1543.00,37.95,2.40,50036.97,1587.00,883425,883439,0.64,-0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:38.27,664248.57,5986758.44,325.84,2.72,197.39,664369.42,5986548.87,50044.90,1543.00,37.95,2.40,50037.01,1587.00,883425,883439,0.64,-0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:38.31,664248.51,5986758.54,325.84,2.72,197.39,664369.36,5986548.96,50044.87,1543.00,37.95,2.39,50037.01,1587.00,883425,883439,0.64,-0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:38.35,664248.45,5986758.63,325.84,2.72,197.39,664369.30,5986549.05,50044.95,1543.00,37.95,2.39,50037.01,1587.00,883425,883439,0.64,-0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:38.44,664248.32,5986758.81,325.80,2.72,197.38,664369.18,5986549.25,50044.95,1545.00,37.95,2.39,50037.06,1587.00,883425,883439,0.64,-0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:38.48,664248.26,5986758.90,325.80,2.72,197.39,664369.12,5986549.34,50045.01,1545.00,37.95,2.39,50037.06,1587.00,883425,883439,0.64,-0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:04:38.52,664248.19,5986759.00,325.80,2.72,197.39,664369.06,5986549.43,50045.04,1545.00,37.95,2.40,50037.06,1587.00,883425,883439,0.64,-0.16
